ID;Year;Doy;PC_D;PC_SY;PC_S;PC_RV;PC_H1;PC_H1b;PC_H3;PC_W;PC_L;Chla_NDCI;Chla_G08;PC_Lu;PC_Br1;PC_Br2;PC_Br3;chla_OC4Me;CHL_m;CHL2D_m;CHL2C_m;CHL_P;CHL2_P;NDCI
2021023;2021;23.4792;-8.182941719534625e-06;7.031021667679058;42.11439608793473;-26.206899159429263;-0.04136046433000683;-0.055397860499550686;0.011444122254297672;-0.0005463368348612274;-4.056513856775431;13.260098376151516;20.699994462423845;-0.00013320923216833059;0.9590646306604971;0.8934856705599518;0.9207858442837674;5.14899968591272;18.232301701717944;62.4117453360339;24.319298993926164;12.030694517494815;9.85770882680889;-0.009237455611772735
2021023;2021;23.5;-1.87880737200323e-05;3.664782449404881;41.753057410401674;-26.453613093248034;-0.04255338428639558;-0.05748366169811926;0.01191032968890251;-0.0005727265153927431;-4.389690564980259;13.31734818650797;20.658039203491267;-0.00012798518578225823;0.9554790518743246;0.8912948481480533;0.9147835414338201;4.989670786521933;18.270113787405585;62.473249098340766;24.324067034059475;12.059130934375862;9.87443653392424;-0.008544857137921637
2021023;2021;23.5208;-2.608194656786647e-05;5.96304994453494;42.72360158325355;-26.600582004193043;-0.04289854753189343;-0.05637331029258192;0.01100988947792746;-0.0005696870326022157;-4.551127818061274;13.27560029769024;20.796245721317348;-0.00012336717721106514;0.9588462707001602;0.9003154242088239;0.9236366158747251;4.7037110186161435;18.08683549477493;62.175135298454606;24.300964663489477;11.921256968917652;9.745324856594332;-0.009049693159082226
2021023;2021;23.5417;-3.769354218803589e-05;6.917374909515248;43.707237475406295;-26.90180121431486;-0.04303791244669046;-0.05090576932372239;0.009693125783171462;-0.0005664096438776173;-5.062176573255122;12.825199467746923;21.35284214696591;-0.0001442017164383243;0.9602324808533179;0.9087507173426469;0.9325372586367495;4.906168144414678;18.892408176833776;63.48545050210511;24.402671732290955;12.526503656239637;10.19581099236159;-0.014574440506594339
2021023;2021;23.5625;-4.447749024301048e-05;4.813202814461491;42.87501492129836;-27.010641123413336;-0.04265548854252619;-0.05660507595732684;0.010227470991491258;-0.0005399440606184539;-5.08393848989148;13.318795924136756;20.75334639543939;-0.00013469973197967138;0.9584478176078035;0.9013774772214361;0.9244983660312442;4.507002577248725;18.08192311636689;62.16714500253532;24.300345756419905;11.917560157538501;9.703381962213484;-0.008527371843153296
2021023;2021;23.5833;-3.452899699672718e-05;12.166062177280539;45.80029736588888;-26.75368985460098;-0.03986189550931561;-0.04852699385596954;0.008924135129590467;-0.0006273542137955959;-4.4836550710447565;13.248844574721147;21.248813463065492;-0.00011327374385142067;0.9689749185843989;0.9315641077530423;0.9481728126623685;3.7607269975938067;19.025533401022678;63.70198714631986;24.41952031057793;12.626334983553491;10.320257765657582;-0.009373868046838593
2021023;2021;23.6042;-1.5142430488172126e-05;15.21537276388892;46.77208157441314;-26.364646211316238;-0.038112484310468896;-0.044061960583507094;0.008639647171950203;-0.000630267174699691;-4.020425679908772;13.122340396349752;21.454243122960637;-0.00010751249971869235;0.9732431851355449;0.9383800990591532;0.9552075347842861;3.744805987873708;19.65589358735341;64.72730808174948;24.499457967997163;13.098317820263288;10.661384060240358;-0.010913359901712279
2021023;2021;23.625;-4.6682820700250094e-05;13.656614043885838;46.50910017891727;-27.092554802382107;-0.03879727710880375;-0.043929369185806005;0.008817216769693655;-0.0006614735493381146;-4.800638981453711;13.111812655880652;21.562770321910346;-0.00014246455786673623;0.9723742905208822;0.939931180512481;0.9578222302143349;3.666222393909579;20.66209715377867;66.36396217940924;24.627599901836152;13.849223936435756;11.40776877750536;-0.011041984579113656
2021023;2021;23.6458;-2.9160028995032367e-05;14.815346209738895;45.92877319760007;-26.732622444159375;-0.037497588621667334;-0.04695582731616866;0.009347048263821267;-0.0006536827073068531;-4.286885929779457;13.45461942232525;21.034291233709595;-0.0001057590071927518;0.9743233317375053;0.9365436608044254;0.9554163064780394;3.512060787003402;19.695307528372858;64.79141736363522;24.504464838494556;13.127789134528193;10.843405222616012;-0.006893274865245036
2021023;2021;23.6667;1.0388546997672915e-05;17.75622887165896;46.026841710318934;-25.91086426248705;-0.03525191840499729;-0.044359636449750744;0.010076112465131534;-0.0007649062252641267;-3.3320010934589455;13.422354946784903;21.12105199932374;-7.404855143076103e-05;0.9782793516674532;0.9410119834747565;0.960408047501129;3.3145762162893933;21.284457724442493;67.37627123116262;24.707193962562037;14.312144540513694;11.884424410582392;-0.007280321391767246
2021023;2021;23.6875;-4.213783987172884e-05;13.820911443001744;45.60019473262686;-27.009121658895374;-0.038169826743831375;-0.04749806537355178;0.009156741067926029;-0.000685624633930967;-4.580130103865275;13.36382347864157;21.161216511774214;-0.00010920698054481086;0.97276119793038;0.9340536474746246;0.9546573802700357;3.6048529862443743;20.49674305391269;66.09500321907485;24.606495815390993;13.726034275875515;11.369732005954106;-0.0079842585639891
2021024;2021;24.4167;2.6581731124009772e-05;12.076876692276414;43.03970342089736;-25.76247408551106;-0.041087316390671064;-0.055668371379865446;0.012285812473958678;-0.0006307627788574712;-3.2124239022799745;13.514710113044693;20.822014021485877;-0.00018766416371097374;0.9676073502513649;0.9136295654559642;0.9346270068876915;4.101283113125112;20.821900941445207;66.62389320393858;24.64801280275684;13.968200020221506;11.802985636485403;-0.006174277260016431
2021024;2021;24.4375;4.809917648674819e-05;12.235837505685348;43.20409319204164;-25.117743162403034;-0.041551734406955865;-0.055085322412060336;0.01359751466398882;-0.0006595555473403357;-2.5597292031967944;13.425459177416215;20.980753053958143;-0.0001888320224910675;0.9676586608337342;0.9162195056681568;0.9331264088700625;4.0009978113188485;20.973160533226316;66.86992655042968;24.66734987784956;14.080743693193767;11.827346317511331;-0.007243052472158738
2021024;2021;24.4583;-2.064315721215723e-05;9.88939480956817;44.13624359490382;-26.620969284348217;-0.04281766093448513;-0.05208110892504132;0.011768315355891826;-0.0006310925475016707;-4.25234740071311;13.183086785465397;21.325579194693493;-0.00020152415387019416;0.9661102943621283;0.9220497112188859;0.9400121434498141;3.936081536684222;20.736136360824997;66.48439165873454;24.63705536598404;13.904356729703537;11.593309112678012;-0.010172707891592046
2021024;2021;24.4792;1.0885163502501877e-05;7.20271145220102;42.7238477641242;-25.82381120315876;-0.04398545132228378;-0.05717753744605295;0.013551392325071738;-0.0006091761008349131;-3.4516039776906484;13.296486633843774;20.984971145306034;-0.00018105292972304303;0.9609397131766069;0.906832511333712;0.923779714320721;4.180904456029424;19.459805786802395;64.40835880251657;24.474563551219454;12.9516256337978;10.693531828563017;-0.008796975579790913
2021024;2021;24.5;3.905669965109659e-06;12.476207849578062;45.017209825625436;-26.06662375637092;-0.04213207917311132;-0.05037181126567976;0.011544965436426361;-0.0006419649403639284;-3.6831014574501464;13.164369627312269;21.330043516133877;-0.00013656967814195428;0.9690979619492954;0.9262624280009853;0.9428229290159085;3.8811364139040325;19.196374282335164;63.97987070564896;24.441159297711902;12.754370968324004;10.49729366895393;-0.010400640463268341
2021024;2021;24.5208;5.823235985750325e-06;12.555131237458975;45.53950500713458;-25.942147296964645;-0.04235194374066788;-0.04767710301363019;0.011314241517945524;-0.0006924619532528173;-3.5789950426645682;12.942270836894455;21.666568356020264;-0.00012521523964262966;0.9686230066648276;0.9304997238312901;0.9448145860976396;3.951319592311808;19.98335896446451;65.25995134517444;24.5410879507752;13.343033610689396;10.921170216501698;-0.013124324879047376
2021024;2021;24.5417;-1.2409896554183009e-05;4.499384889688695;41.999791407313644;-26.31176995197838;-0.04362718745037569;-0.05741244790051176;0.012502606913872638;-0.0005624875515959297;-4.16851075808485;13.243885040795954;20.81707621970754;-0.00015955044340829711;0.9563484032126978;0.8952505014692113;0.9173417388901655;4.700752435069452;18.471062759478695;62.80010538223608;24.349422049500916;12.21018120250144;10.002317519314671;-0.009434012654979557
2021024;2021;24.5625;1.565399333109882e-05;5.888131419947677;40.55986261432997;-25.71491489077555;-0.040600296173356046;-0.061208211902611345;0.012545700878559987;-0.0005447742256733426;-3.3531568298563834;13.857620704783294;19.956084452859574;-0.0001125696716885614;0.9563309714735597;0.8794574252992334;0.9051983919372211;4.780625872809186;17.333672371458754;60.95006757546794;24.20625799583609;11.353611801674084;9.308586647549342;-0.002116352162698295
2021024;2021;24.5833;9.040394171211386e-06;5.655324662028096;41.610916387575685;-25.742613058893806;-0.042582274407424646;-0.06267599855168413;0.01269021714513076;-0.0005779275464610798;-3.383346473777305;13.763168249378253;20.254594950602407;-0.00012054781130644383;0.9577764963764631;0.8933194475456028;0.9115508443803324;4.169841649283681;17.776317565706464;61.6700581371678;24.261873706725844;11.68743315346202;9.540187116462507;-0.0032265552091764677
2021024;2021;24.6042;-1.8746910810444467e-05;2.451171265325065;40.770043863772685;-26.41185562393813;-0.0431899965753394;-0.06440393667450876;0.012730518693336954;-0.0005425121308963685;-4.185825069574952;13.907305241436685;19.996475212195243;-0.00012876021715676816;0.9541266666806323;0.8841157443760129;0.9059545478472775;4.224168837093675;17.26484103911121;60.83810903557307;24.197621213182202;11.30164934640605;9.205630155489839;-0.0015346036762355483
2021024;2021;24.625;-2.480235141994261e-05;0.14497249597981315;41.255759697103244;-26.56422178270934;-0.04482600889350649;-0.06299576189945234;0.013742250788598849;-0.000501276044070895;-4.49861464077661;13.647946941257782;20.339457942238695;-0.00018087408586625955;0.9523597658489912;0.8890338570134263;0.907608769275103;3.912947616305742;17.602197825452368;61.38684130522718;24.23998137695572;11.556191258411424;9.336237563406277;-0.004588568353406951
2021024;2021;24.6458;-2.663443390506226e-05;5.557283429151585;42.74275729253069;-26.558785454235313;-0.04327012109106079;-0.059699414571426336;0.011494969895379185;-0.0004907178038313267;-4.500238792521788;13.557540548503606;20.48977599589539;-0.00014771416957452734;0.9593488292628568;0.9003983715515607;0.9216104701538133;4.029386713476342;16.9044896254269;60.25197454203396;24.15245549484121;11.02937741183362;8.902479060684927;-0.00566326366858974
2021024;2021;24.6667;-1.9798871569200183e-05;6.7327218293571605;43.060672273593234;-26.40963764875545;-0.042538267371232626;-0.06006997860435657;0.012226805519981662;-0.0005138042979794445;-4.225979622846423;13.689798559978033;20.42525425182518;-0.00014136316004331154;0.9624890741601884;0.9055115908171819;0.9260789174627404;3.695361087614732;17.525543311438717;61.26215786277996;24.23034975637249;11.49838423122397;9.2852419239765;-0.004092860437016028
2021024;2021;24.6875;-5.4320572167289305e-05;3.8382710485228895;42.97268241464689;-27.359255491623887;-0.044479354466737245;-0.06049145864712524;0.012744227353306003;-0.0005138179663686799;-5.333941244679286;13.684583654360067;20.489378865550584;-0.000168839013729415;0.9610117639069613;0.9074885002387301;0.9280985431550358;3.556943719452974;17.97726896685509;61.99691837210894;24.287164198712844;11.838785318188776;9.594938751843998;-0.00415456630063523
2021025;2021;25.4167;-2.395690380242732e-05;18.668113923939952;45.357935712699636;-26.911814401092865;-0.03448790850071356;-0.04656245207231168;0.0082967108493484;-0.000686626447586292;-4.298132910276892;13.749427547269791;20.52608720272008;-8.927573688226114e-05;0.9795036801395056;0.9383886552040356;0.9589700212773113;3.384730851326499;21.258516684253724;67.33407647938556;24.70387121572885;14.292872620680544;12.167079212395716;-0.0033885353983918033
2021025;2021;25.4375;-2.2836232945244728e-05;17.46611466852211;45.86579748963459;-26.83567231802597;-0.03577064502092402;-0.04560015500054317;0.008536158449778685;-0.0006374671106361266;-4.269298772755411;13.543560647090066;20.906664731789657;-0.00013194035675273942;0.9775969526419804;0.9384284210956061;0.9579875863189852;3.6512126864395933;21.06626111360131;67.0213605658214;24.679259427720893;14.149980150400513;11.945842945316505;-0.005829926008850594
2021025;2021;25.4583;-1.8315132264100364e-05;16.50975138265457;45.40512097285925;-26.713851587950224;-0.03636422393888699;-0.04793657232497171;0.009290981804064416;-0.0006280422689581563;-4.158397687950705;13.631704829089681;20.754821921866796;-0.0001309674952589667;0.9758857906189122;0.9345836347862824;0.9534865424328912;3.569338691695353;20.462432315562808;66.03919462090661;24.602119013859895;13.700462240003977;11.500002919484562;-0.0047812519580350465
2021025;2021;25.4792;-1.8483727383201976e-05;13.614118492497285;45.216025979129135;-26.581193290143716;-0.038842575682697625;-0.04894819899863864;0.010250012190090786;-0.0006537023630027873;-4.107620633435107;13.437726171389885;21.050056625574513;-0.00014133352124567292;0.9718965419313697;0.9317731048316499;0.9478208884434988;3.649562765144372;20.28951870885596;65.75793964189347;24.5800733756752;13.57153432869487;11.29724865656484;-0.007095840173429827
2021025;2021;25.5;-1.5623813528216346e-05;16.634393600144747;45.48252526859144;-26.607394765857144;-0.03619646135672916;-0.046100763807695275;0.009541578481664594;-0.0007153663332703669;-4.0363763653908835;13.499912205954562;20.985329623092177;-0.0001187050382153174;0.9766619715525512;0.9377923335040736;0.9555978551001225;3.5063098969617914;21.815045393971367;68.23930582225168;24.77525423896942;14.705878216448934;12.408142634519038;-0.006351114373718874
2021025;2021;25.5208;-2.457826324260906e-05;16.291487891802383;46.376101713366204;-26.724327208208717;-0.03762774333920178;-0.04365286889661064;0.00867284552186036;-0.0006113875641618875;-4.266026233593253;13.258808874546967;21.354616227904494;-0.0001787899034005416;0.9751596329040072;0.939947755425496;0.9577935352162827;3.6768655691120773;21.612642357678624;67.91008441042129;24.749269225918546;14.555781245299634;12.11927740386222;-0.009253081800165477
2021025;2021;25.5417;-5.33729379339834e-05;8.477999571372116;44.65213100793802;-27.368036774864716;-0.042396949447636285;-0.05109362939950594;0.008483746758602478;-0.0005156676291782253;-5.318741602255567;13.125785374563158;21.231814409719266;-0.0001984764566868903;0.9631792197568295;0.9196682183541419;0.9395209924352806;4.32994594596405;19.486142371839314;64.45119693314672;24.47790565332336;12.971334645372274;10.647744567062059;-0.010871287274017217
2021025;2021;25.5625;-5.197854823852863e-05;11.293256275035095;46.57453665231536;-27.051983438023314;-0.039826601124016155;-0.0453398245117857;0.007527688295047143;-0.0005294203708404721;-4.961302688911568;13.06129107642343;21.50580473692732;-0.00018080779916337204;0.9675442973724625;0.9361252844059503;0.9507016547539046;3.540916327697282;19.6010109921758;64.63803805003337;24.492487772247163;13.057272175465133;10.538897483234503;-0.01166033825004547
2021025;2021;25.5833;-6.545566934922434e-05;0.03147570793972937;43.84753045747322;-27.407561613952616;-0.04639749661111569;-0.0577013881454332;0.010674364892061595;-0.0004126423401368117;-5.887690556372663;13.243851829062798;20.98975941856132;-0.0002281431916580823;0.9533299602074662;0.9110385528520517;0.924382773422383;3.560766793161787;17.747228334580676;61.62274265259946;24.25821489992725;11.665513667975414;9.268741841695231;-0.009434415473422289
2021025;2021;25.6042;-7.187631813075288e-05;13.294155676440244;47.111535693758945;-27.631512197909338;-0.04006800036531899;-0.04326887437653681;0.006886039536783187;-0.0005149194611608608;-5.781321489929937;13.007853079441315;21.524636325121257;-0.00015914289622119592;0.9717569084829141;0.9380633021471511;0.9575173307509077;4.074842884875934;19.01252835901741;63.680833618347606;24.4178738554737;12.616584794061072;10.247508056601482;-0.012316375587228196
2021025;2021;25.625;-4.085991702193828e-05;6.146840475834146;43.959505927971826;-26.80388786347808;-0.04210489565748312;-0.05558948498804151;0.010454407658696905;-0.00042395001040584473;-4.9623823090295955;13.4307480582841;20.622327357259127;-0.0001580681828604756;0.9610446410631442;0.9077420464091321;0.9288363849948856;4.103028828353971;17.01060087500936;60.424571238400205;24.16574650021497;11.109593037976573;8.847203624906957;-0.007179569896955121
2021025;2021;25.6458;-7.071780412246792e-05;4.267888721221099;44.58632767681621;-27.595777460106735;-0.04517107399899142;-0.05354556727167306;0.009566777784820707;-0.0004739242819394184;-6.0989122281868156;13.128189291598218;21.09425798828815;-0.00015994596748356775;0.9599422417656541;0.9154174374129033;0.9351008948893434;3.894068712270871;16.98595805710456;60.38448812773795;24.16265920267821;11.090967143273016;8.837871908193215;-0.010841933832907012
2021025;2021;25.6667;-5.239622263423019e-05;0.584479173824683;41.913708348419675;-27.15731699816263;-0.04425918052794777;-0.06535441098968921;0.012284972420961326;-0.0004391609568158469;-5.141452711116268;13.925418420334493;20.119501772736417;-0.0002046880048112733;0.9548839215547634;0.8973560250265691;0.9142596912804015;3.3903334781503145;17.452625053993682;61.14355167927615;24.22119114732963;11.443378314721992;9.206378021767744;-0.0013229014886764854
2021025;2021;25.6875;-4.889599598665792e-05;3.6580115103652897;43.37324650622606;-26.9929862584735;-0.04331971526466625;-0.05811606603945753;0.011728915031724475;-0.0003857552680584863;-5.3193551942939035;13.552283211944678;20.432820470763282;-0.00017601433531876857;0.9596163881611078;0.9020840398030838;0.9247726703565927;3.8177361510835426;16.536382190266803;59.65322438626362;24.106404695966866;10.750839783091722;8.523747453210966;-0.005725924264740644
2021026;2021;26.4167;-6.018703293849889e-05;12.367115145038369;44.940030842433586;-27.502167787096784;-0.03827496997229993;-0.05414585720018522;0.00911808648204751;-0.00047542319418983255;-5.247947360416857;13.908915112210442;20.25431908581576;-0.0001212149028473981;0.9722445379768969;0.9221237663323869;0.9422295658415825;3.7747214411193992;17.149110076413244;60.6498652639885;24.18310652868548;11.21424891767469;9.249443191061701;-0.0015157796734744783
2021026;2021;26.4375;-9.369776153024534e-05;12.673956670786412;46.39388349833767;-28.13172588945221;-0.036334094674684736;-0.04918060713454848;0.007308576372859048;-0.0004348450203263883;-6.087079448622903;13.804611454601883;20.452377839051856;-0.00013784525962240663;0.9738863477349466;0.9341073254272544;0.95296182620181;3.5164356196891395;17.2557346526341;60.823296918780855;24.19647879752637;11.294773639534563;9.24607032941552;-0.0027387343939409095
2021026;2021;26.4583;-6.853230208886049e-05;11.093971322802293;44.705500657779886;-27.4967035670762;-0.03719640246850777;-0.0568357560417027;0.009446192135753222;-0.00041934831631177153;-5.2472131913633895;14.168204571366465;19.88981419168679;-0.00012566610441924145;0.9714132675289658;0.9223282831646212;0.9400046389359812;3.47907466743605;16.08602769578941;58.9206941574109;24.050184070859483;10.409510545186441;8.560409393967943;0.0014953267175212596
2021026;2021;26.4792;-4.374921003829843e-05;8.694118896572013;44.42037677360044;-26.919093464999655;-0.0391712884759114;-0.05649281180187721;0.01213042074172329;-0.0005054287168799547;-4.645030014813479;13.925098456775213;20.24484774454238;-0.00012577849867998966;0.9685095330394808;0.9199080534424932;0.9326709724007053;3.5709768203310026;16.744383326999934;59.991551464512405;24.1324151534776;10.908279360535069;8.911379098032125;-0.001326639375136016
2021026;2021;26.5;-7.002540984405586e-06;10.815168099031458;44.781799595567335;-26.10069355029616;-0.038999778749395;-0.05435711541187902;0.011695701288755028;-0.0004757684750549643;-3.708254021085461;13.795831447522945;20.452906999379618;-0.0001670150451899637;0.9684335174965953;0.924428128154275;0.9361103147120465;3.529687991302798;17.25988020968033;60.830039930983546;24.196998859834242;11.297903741502727;9.214074738049806;-0.002841991512883701
2021026;2021;26.5208;1.4898010880295964e-06;12.298961072446694;45.33959910222713;-26.01994151894694;-0.038018476998658804;-0.0521051563188625;0.012098705414494718;-0.0004995630824175749;-3.6071517061268823;13.751006932812862;20.515710462550974;-0.00013598661763056024;0.9721105036725542;0.9271734574737892;0.940276803841687;3.5205939488133753;17.38168919293552;61.028169989580576;24.212284851235694;11.389852390448484;9.25949264141075;-0.003369910934536889
2021026;2021;26.5417;-8.046004703807924e-06;11.42427149159843;45.05540444372745;-26.273589098275483;-0.038731752664523326;-0.05273856285038013;0.01175409942193684;-0.00047782889554749496;-3.887397659391538;13.688612737581208;20.609885924301167;-0.00017696824417715593;0.9696138846498643;0.9260278228105805;0.9386107019948933;3.604972579234256;17.70153644388124;61.54842188626713;24.252468945533202;11.63107848413566;9.473932105951395;-0.004106890254590032
2021026;2021;26.5625;-1.947232450151548e-05;11.184912770816632;44.75857201090692;-26.465837577099524;-0.03869220604605546;-0.05415720709082421;0.01097284756903773;-0.0004944479476749797;-4.076932850142813;13.818610807397784;20.421166401210048;-0.00015598859989956332;0.9693098282779551;0.9243558709218208;0.9379611396667551;3.532934009779621;17.56648907102336;61.32875874498919;24.23549410461278;11.52926463184197;9.417453351298825;-0.0025741959502888828
2021026;2021;26.5833;-2.600062117312854e-05;9.899545446813542;44.3828004557507;-26.635825879564333;-0.0396179805550167;-0.05569816571051352;0.010842092914831208;-0.0004619109954087198;-4.273109923658471;13.80743975928474;20.42570885274881;-0.00018621521094356014;0.9672579389105566;0.9213051875100198;0.9352446921860749;3.556037505845832;17.4351368681252;61.115106032672074;24.21899512771301;11.43018370418738;9.335649717124369;-0.002705482540058658
2021026;2021;26.6042;-8.906368686896482e-06;10.738389295601179;44.729675495894696;-26.271577812813923;-0.039432640534593034;-0.053906649996402205;0.011562232315587867;-0.0004746532751645563;-3.878682735671176;13.730530976141495;20.539647792773764;-0.00018236932515140877;0.968739011062621;0.9234075496516022;0.9365889262109607;3.6017630934142364;17.746742878500037;61.62195302740818;24.258153844554904;11.665147842596701;9.504177664659304;-0.0036114913726832424
2021026;2021;26.625;-1.839049782900032e-05;12.974608686317248;45.14343649869438;-26.504640242817224;-0.03809531271313197;-0.052302455972440744;0.010178135702973613;-0.00048620890540648586;-4.088520435218864;13.765412701123097;20.512118928512752;-0.00016344225650006617;0.9712771491056088;0.9279182334414098;0.9427098062659848;3.4980375586562102;17.850591882371333;61.79087003724116;24.27121834019217;11.743389157497546;9.612753917387773;-0.003200108244801432
2021026;2021;26.6458;-3.1470458726288314e-05;12.418485537040912;45.349789347823204;-26.741539918909773;-0.03833144834306733;-0.05174657454728483;0.009590691895378449;-0.0004717264975497406;-4.385787099969544;13.708429376448986;20.590458344686482;-0.00016989461197936266;0.9705860364690954;0.92837850186158;0.9435093006842266;3.532916503490649;17.626795308417794;61.426850675727124;24.243072855874175;11.57473705083063;9.460874598597242;-0.003872552399832135
2021026;2021;26.6667;-4.921191043054385e-05;11.394474312301558;44.6945391921644;-27.225530419649264;-0.038840401239388436;-0.053683951335166756;0.010092101380394942;-0.0005147794929639921;-4.855780586935227;13.81125778297474;20.43839457495635;-0.00015017060005224924;0.9704900343347362;0.924984384340749;0.9421070752689191;3.5247034517155638;18.33900084162149;62.58529827339857;24.332755978263446;12.110926034489166;9.977239832242343;-0.002660602754442623
2021026;2021;26.6875;-4.2136372287622514e-05;11.891407369229475;44.87545934518886;-27.083807533536664;-0.03864373429000427;-0.05345777080360482;0.009444084975096158;-0.0004825207990344543;-4.765147262698888;13.787737179897574;20.4423931138909;-0.00015039308803468064;0.9705104740178846;0.9233141375662219;0.9420161867198554;3.6293645410050135;18.082930714551413;62.16878392506802;24.300472701715133;11.918318431708;9.768443874053885;-0.002937227206487211
2021027;2021;27.4167;-4.927740315108578e-05;1.289067060591685;41.0015048861973;-27.091084412260617;-0.04231898165689517;-0.06958710288774946;0.013300856199285473;-0.0002407661235433109;-5.218408334822187;14.594005358630435;19.133666072283535;-0.00021427241975457197;0.9577174600366098;0.8800574776930454;0.9066762451948609;4.333419028450985;14.214894916030124;55.877177682769165;23.8179992643142;8.984787895377206;7.34998068390741;0.006353831844061111
2021027;2021;27.4375;-4.627770422141117e-05;11.912104648574234;44.70191911490843;-26.991843615215824;-0.037772161827646616;-0.05750852721851168;0.01006209152317398;-0.0003068350511119268;-4.806919946697825;14.149497724990788;19.87329323839154;-0.00017545647245015847;0.972030107404933;0.9164268614802226;0.9389287856996527;3.9105156923653337;15.022864306624738;57.191391285289285;23.917982175904175;9.60129283611521;7.890416158063707;0.001279447456614083
2021027;2021;27.4583;-3.851622638363118e-05;0.19044950662420645;38.573614394702616;-26.935806232887437;-0.03717047673131986;-0.069249366124642;0.01227544658128865;-0.00018185424908881342;-4.923256684418963;15.489719509927193;17.977777771484856;-0.00018193814829043026;0.9540063551338384;0.8494973617499435;0.8832954605491452;5.092095601634585;5.27496190986516;41.33580804786985;22.739228212232685;2.031580348472653;2.301670942330921;0.016250398294491233
2021027;2021;27.4792;-1.2352691635611826e-05;4.193420984550575;39.05251200293033;-26.20410904526345;-0.037187227953067385;-0.06813671809168126;0.011787330725159433;-0.0002269437451817135;-4.024486841141123;15.224194400551344;18.26870671967276;-0.0001649681668733714;0.9564178140371894;0.8549647142420723;0.8872080894776345;5.00713826876307;5.082658910990445;41.02301498928557;22.71656815813182;1.8793574659276104;2.1717931001682773;0.013360142475117335
2021027;2021;27.5;-2.4226551339401672e-05;1.685002337214982;38.4565741087862;-26.499374282213868;-0.03659953842653027;-0.06919451148618548;0.012537943813505283;-0.00019339548153026666;-4.342191218464168;15.490437756065234;17.979075054234787;-0.00017752855962427025;0.9546723671861789;0.8491252176406285;0.8813021182995865;4.985164810833815;5.223369022914284;41.25188893581756;22.73314653855661;1.9907515157021527;2.2514857132906254;0.016258168810890115
2021027;2021;27.5208;-1.9377893718806535e-05;5.122318673503972;39.36000000216968;-26.415683155365357;-0.03587044617207445;-0.0668755328132595;0.011454227252390585;-0.00021486007831655884;-4.20716757422381;15.316837904244638;18.179249687346573;-0.00015946370228968223;0.9588208271535466;0.8574355208976531;0.8909635652924246;4.985758363827779;5.233978285349801;41.26914557594251;22.734397005842293;1.9991479778599428;2.275497448816963;0.014372593708865062
2021027;2021;27.5417;-1.8815350682014828e-05;9.058695888452062;39.89377623506261;-26.419668018124298;-0.03425311284208975;-0.06603690168587799;0.010149572255057533;-0.00019629076713135449;-4.142826686490686;15.496537625628683;17.99623420504873;-0.00013939555473869904;0.9636895676046467;0.8606982429074693;0.8985621316319465;4.972674749599418;5.355215371576299;41.4663454076484;22.74869157515082;2.0950741725616093;2.352365800401731;0.016324151467289938
2021027;2021;27.5625;-3.7318887710259194e-05;10.702148314040244;40.38238940808964;-26.88941480257189;-0.033634342103605906;-0.0660513920186513;0.008742189788714409;-0.00018173233518387476;-4.650691900593788;15.565707294824584;17.94106948026393;-0.000129503299801461;0.967596394780416;0.8651941594185867;0.9063747099101476;4.817676801587061;5.51540853438757;41.7269097756158;22.767593081065495;2.2217553405411703;2.463585865837734;0.0170710875979724
2021027;2021;27.5833;-2.8754882490766853e-05;-3.32331071809396;37.792037605107375;-26.50757147743647;-0.04003805461645015;-0.07996605155135411;0.014021203619229872;-0.00021614256485101346;-4.354826670597833;15.787938776907339;17.733334541272725;-0.0001751100214549394;0.9492646616534767;0.8493095547671118;0.8749057051828316;3.556429445859024;5.115349586718956;41.076188452560416;22.720418675357323;1.905242585684067;2.1046663666032686;0.019455213688411646
2021027;2021;27.6042;-3.973038750479732e-05;8.86149563735104;42.15355566510075;-26.874419205104154;-0.03772401847899046;-0.06724969164404433;0.010134281371461476;-0.0002748778311124936;-4.695175815194233;14.902088995314694;18.801013311447047;-0.00011988952045533397;0.9661888117770633;0.8887045648821692;0.9151328072683483;4.038740013383244;4.896099056009557;40.719563519521806;22.694606428152643;1.7315738543110355;2.0224738449931663;0.009805549326173169
2021027;2021;27.625;-2.8695989947487288e-05;18.434226914840224;45.96781120954418;-26.453502704356247;-0.03229596985237265;-0.05289678103903393;0.009278631136490285;-0.00030011297262412116;-4.013355715950148;14.399142275651721;19.537706541266548;-0.00011089896351143915;0.9807930420880099;0.9288473216944717;0.951383189099578;3.38479815299789;14.934123194130413;57.047048221677706;23.906980340325685;9.533677204990756;7.740210539406948;0.004143368754723523
2021027;2021;27.6458;-2.683339340067703e-05;-5.598415575078806;35.87699127403511;-26.58171540707699;-0.0377842951234168;-0.0828520533233547;0.01450355423394672;-0.00014083016687564155;-4.367781059659478;16.732381861923702;16.728290669538666;-0.0001680810667170976;0.9463954050996284;0.826736544848246;0.8582122783898265;3.459324436049381;5.1491504669139765;41.131167734011605;22.724400645875964;1.9320033887268153;2.059517786137019;0.029334727932330964
