Doy;PC_D;PC_SY;PC_S;PC_RV;PC_H1;PC_H1b;PC_H3;PC_W;PC_L;Chla_NDCI;Chla_G08;PC_Lu;PC_Br1;PC_Br2;PC_Br3;chla_OC4Me;CHL_m;CHL2D_m;CHL2C_m;CHL_P;CHL2_P;NDCI
2021011;-9.27547982856429e-05;7.93408297383371;46.189029365204995;-28.05021607424829;-0.04281545123183127;-0.04775426487585864;0.00725426793100883;-0.0004647831311529689;-7.025274908018567;13.016492773686009;21.254138176361483;-0.00014375263190063515;0.9662074412624395;0.925627649729733;0.9407418753428253;4.820069710003825;18.752516874980756;63.25790840223151;24.384979352537638;12.421540663022562;10.141921323661299;-0.012210170137925259
2021012;-8.572792822397757e-05;0.6702323288212408;41.529620243754025;-27.838277666151292;-0.04027159936101622;-0.069723010371908;0.010472311141188568;-0.00037559040051756906;-6.2884654056580285;14.875656736900218;18.797251006478554;-6.51860917759079e-05;0.9575145446136117;0.8811188611592476;0.9011360575070224;4.2808431185931575;15.302421041781924;57.64610809547601;23.952673822481586;9.814143333132265;8.19252782864162;0.009511428711217932
2021013;-0.00010141531198601741;11.390199185587756;46.75180455424547;-28.309154413964716;-0.037471943252146464;-0.04397104121724775;0.005817126951590086;-0.00048578103159337485;-7.029589669000774;13.267445280536128;20.877596150008806;-8.765075193612848e-05;0.9717778818372538;0.9270524200413874;0.9484702705017426;4.966968091141975;19.34079682659467;64.21478315949417;24.459467050681887;12.862538997395248;10.350130870892961;-0.00914844771031208
2021014;-0.00010058551634597665;7.53551089192566;43.802876098815425;-28.225440648607325;-0.03667503349725487;-0.056183295095349736;0.0072394797512403885;-0.0004490067817437504;-6.635737947454507;14.164970005049277;19.662640390805873;-6.114835868381487e-05;0.966362763771864;0.9008629186509751;0.92577175070232;4.8083540909612275;17.955388493905424;61.96132839120772;24.284409180164918;11.822311352703371;9.760963898540535;0.0014580143739755013
2021015;-8.675154547713865e-05;10.740304205480992;43.992855593034406;-27.950139969499684;-0.03680743269571859;-0.05602414226241293;0.006839385323893893;-0.0004943871879443692;-6.2320070692490726;14.11421431192867;19.735257681148394;-2.4484117734589403e-05;0.9696169029265387;0.9030199804398389;0.9314378784061874;4.948663640788061;17.777055783222217;61.671258894909506;24.261966565973484;11.68798938609586;9.339444800077626;0.0008717023881108013
2021016;-7.407305798777866e-05;14.35505459232897;45.91227293988811;-27.555840750660515;-0.03667937323847027;-0.04830888551642259;0.0064237997571340395;-0.0005298012252862336;-5.883081768618912;13.533325439342228;20.526641277012565;-3.406540825004142e-05;0.9743003268774799;0.9204332623677626;0.9461004996763296;5.035015522155437;18.882407388591506;63.46918358395584;24.40140648330893;12.51900184667355;10.264751588001127;-0.005952027412107437
2021017;-7.61301568889157e-05;10.75802243580571;45.315920396823955;-27.744998005052768;-0.037895062327809856;-0.050671499839214255;0.00795766055777986;-0.0005302152448991231;-6.215304355521219;13.583310416736872;20.440648735808363;-3.68153017915678e-05;0.9709540227502196;0.9159235037067649;0.9421568463882112;4.9416564116102135;18.61473834367382;63.0338028580282;24.367566718021166;12.31810507519784;9.856907274406183;-0.00535638310086764
2021018;-4.439020836088242e-05;4.478894698854511;44.75902542936377;-26.78961399334013;-0.04089267884251409;-0.05000658176077029;0.010878002374858819;-0.0007278346971746366;-4.9458894184021185;13.107236409383987;21.09286111467164;1.97755183368206e-06;0.9594692614642207;0.9153279240277336;0.9281922074489768;4.627613270631811;19.781416921436072;64.93147976820867;24.51540713160896;13.192160085086863;10.54208811834942;-0.011097920253729647
2021019;-6.533001938871172e-05;16.617701444697087;49.17867977227061;-27.521663962448343;-0.036715631378402676;-0.030290534101575662;0.00627320648143236;-0.0008906926080662332;-5.353011344927753;12.542421570628706;22.596095887806786;-6.283419967539395e-05;0.9762643498605355;0.9595949737741527;0.9717054900109379;3.7736079519787875;24.633479714319986;72.82366850322626;25.139939831055507;16.7830847692014;13.932121607344207;-0.01811972445174601
2021020;4.041074038493853e-06;18.496375941318192;48.58383785274207;-25.897041454285677;-0.038880760464971194;-0.03152925593627759;0.008331156062398532;-0.0009572336557407835;-3.436158531916247;12.297138624847952;22.975445872427148;-7.279803094641362e-05;0.9762635960655658;0.9574862643396674;0.9699813800015475;3.824776252438201;24.94235686891149;73.32607684046923;25.18023133286012;17.009268978870328;14.142290019027614;-0.021245729453212233
2021021;2.0880952002436115e-05;0.5795087520438674;40.11396299014875;-25.54828247438382;-0.042712560432298936;-0.06192339272441863;0.01440709285391654;-0.0006822615995809814;-3.2505192092779915;13.52589202655783;20.427489875322365;-0.00011073822756659923;0.9495068570417499;0.8801450493265935;0.8992482666017705;5.092241369738662;19.215638909700694;64.01120584733376;24.443600589832986;12.768803225382047;10.554946029943089;-0.006040748027940529
2021022;-2.3689536769920527e-05;9.003412190925253;42.61893496107003;-26.394519032415204;-0.045612035158222965;-0.05803771326991152;0.00991452801125678;-0.000633882999814231;-4.3642175433913915;12.989935641301443;21.212446039241335;-0.00011300893292917071;0.9612615033204996;0.9020330960968703;0.927997356821221;4.692266905944916;18.572790986756406;62.96557281405332;24.36226782456873;12.286602198600972;10.113719256399108;-0.012536801847691915
2021023;-2.608194656786647e-05;5.96304994453494;42.93210941974411;-26.600582004193043;-0.04010873132074815;-0.052768564525140234;0.010824829692757117;-0.0005696870326022157;-4.498203014203275;13.27560029769024;20.74860430507465;-0.00012336717721106514;0.9588462707001602;0.9003154242088239;0.9236366158747251;4.7037110186161435;18.813026615934568;63.356331344452066;24.3926305860594;12.466949487133782;10.152744555722908;-0.009049693159082226
2021024;-2.480235141994261e-05;0.14497249597981315;41.255759697103244;-26.56422178270934;-0.04482600889350649;-0.06299576189945234;0.013742250788598849;-0.000501276044070895;-4.49861464077661;13.647946941257782;20.339457942238695;-0.00018087408586625955;0.9523597658489912;0.8890338570134263;0.907608769275103;4.053309515910272;17.602197825452368;61.38684130522718;24.23998137695572;11.556191258411424;9.336237563406277;-0.004588568353406951
2021025;-6.545566934922434e-05;0.03147570793972937;43.84753045747322;-27.407561613952616;-0.04639749661111569;-0.0577013881454332;0.010674364892061595;-0.0004126423401368117;-5.887690556372663;13.243851829062798;20.98975941856132;-0.0002281431916580823;0.9533299602074662;0.9110385528520517;0.924382773422383;3.560766793161787;17.732260596699604;61.59839667495323;24.256332491738;11.654234094584343;9.26034439642008;-0.009434415473422289
2021026;-8.906368686896482e-06;10.738389295601179;44.729675495894696;-26.271577812813923;-0.039432640534593034;-0.053906649996402205;0.011562232315587867;-0.0004746532751645563;-3.878682735671176;13.730530976141495;20.539647792773764;-0.00018236932515140877;0.968739011062621;0.9234075496516022;0.9365889262109607;3.580865054821567;17.66267890128308;61.48521762180184;24.247583511097737;11.60178896296462;9.487105309013053;-0.0036114913726832424
2021027;-1.9377893718806535e-05;5.122318673503972;39.36000000216968;-26.415683155365357;-0.03587044617207445;-0.0668755328132595;0.011454227252390585;-0.00021486007831655884;-4.20716757422381;15.316837904244638;18.179249687346573;-0.00015946370228968223;0.9588208271535466;0.8574355208976531;0.8909635652924246;4.985758363827779;5.233978285349801;41.26914557594251;22.734397005842293;1.9991479778599428;2.275497448816963;0.014372593708865062
2021028;-5.410409793353381e-05;7.775579150836245;40.68061216061389;-27.207368061948156;-0.034876412877630714;-0.07489144352995848;0.010553435303113068;-4.600128054314497e-05;-5.380313426520631;16.115243651438625;17.37160081095713;-0.00014219625260511177;0.9679066444433568;0.8650502603108859;0.9005171108749056;4.1275991613738645;5.635467795316074;41.922193799562095;22.78176940423632;2.3166476371085314;2.3759583439295153;0.02292424945384755
2021029;-9.992049847368928e-05;11.512346692091727;42.8325042880842;-28.224879358052476;-0.03405265296252867;-0.07082775867411918;0.007495356769988877;-9.334783122557001e-05;-5.954488317266444;15.525805470705551;17.993719922538045;-0.00012621243032237745;0.9733955216143194;0.9004369198259425;0.9314922389041882;3.383102866544849;5.233406154150197;41.26821496815749;22.734329569489603;1.9986951861723474;2.3112854948471733;0.016640489285957172
2021030;-3.12911224359981e-05;6.891946327422722;41.176489208037964;-26.342484475169734;-0.03358661877251746;-0.07290684344075635;0.010587242405017029;-8.138440267874277e-06;-4.343487314937787;16.144483921441644;17.332267540292477;-0.00014838107998241365;0.9640581798377885;0.8669478643727914;0.8989159587009447;4.15516451512118;5.752603316131541;42.11272217425792;22.795609005931897;2.409187059037656;2.1836426269992573;0.02323176898921062
2021031;-8.86845579523652e-05;8.394736331123532;43.414286981355836;-27.76251568726508;-0.033396922257777004;-0.06892186553986326;0.007211288241297109;-3.746529418017147e-05;-6.287511377893046;15.677841577697944;17.868528697874734;-0.00012471570714444919;0.9694162954330156;0.8886623416209203;0.9204652535056157;3.6697606384522996;5.607254584620568;41.87630321794054;22.7784372595761;2.294352431319582;2.077590989017404;0.018277039728599273
2021032;-8.881208709884611e-05;12.04308248642312;46.72331844329324;-27.80026245451705;-0.03549127418733048;-0.05273469325980633;0.005970405704369068;-0.0001575741384816141;-6.431376024355618;14.185613631013476;19.744126562974085;-0.00016955121757574886;0.9728454332748511;0.9235901230820059;0.9463826031648305;3.69776085541226;14.147028269644695;55.76678826594792;23.809620096094466;8.932913727538642;7.057323152787071;0.0016960418497204473
2021033;-5.8218240201354104e-05;9.053208250006962;40.65332468421242;-26.993778397996795;-0.03165514102205538;-0.08167302316683352;0.008822826360113011;7.896507702312097e-05;-4.975878388693058;17.07769670955599;16.37302530631774;-0.00010720199156181672;0.9689909868224575;0.8618077400608395;0.8981419600435325;3.8039874837142227;5.395239931195249;41.53144789952299;22.753412680508593;2.126732970754351;1.97773585728617;0.032851198188565994
2021034;-4.349228554543366e-05;4.149729780928797;37.85953351135613;-26.739653571510374;-0.032288793706978194;-0.08224111721356753;0.010083444951219708;7.883625252679216e-05;-4.647416648120156;17.661667162669033;15.831182881685793;-0.00014002456469609488;0.9601548670824446;0.8327596182330346;0.8718776553765715;4.378004343563607;5.489618516634712;41.68496067143612;22.76454900588958;2.201365769091004;2.11756803296954;0.03868989710061043
2021035;-0.00012401141247739278;12.856647257722086;44.11557422057904;-28.449520421860015;-0.029155772804519524;-0.07133823685520373;0.0047334737827428135;1.2541489786492045e-05;-6.516222961244721;16.033072451897254;17.402959225584418;-6.6607608111086e-05;0.9770872674745757;0.9011596278082008;0.9299242612081836;3.2679133970271597;5.029544479867706;40.93662098886403;22.71031339155541;1.8372935236602006;1.868309691339582;0.022057977935793005
2021036;-0.00013865719653649924;9.61267648170664;43.279320579672465;-28.89072473537613;-0.03181739658246541;-0.07185029502566494;0.006101932442408188;1.0880957733772718e-05;-6.803377764609588;15.811577898728343;17.616379006521576;-0.00012775776313247848;0.971879697890444;0.90098279526221;0.9275342048888272;3.506203978220363;5.423685454377171;41.57771635217931;22.756768573784214;2.1492299878469803;2.2785300020165153;0.019707430823375983
2021037;-5.448633948952446e-05;5.786848000393708;38.10901271416125;-26.977175663218162;-0.030875752533432093;-0.08823615777680684;0.009253959724307334;0.000187312505610422;-5.085584861476885;18.494736406898937;15.07898797017276;-0.00012636617373677468;0.9634501307803897;0.8295003440872237;0.8753452758985958;4.041880460393076;5.505380065310549;41.71059783282824;22.766409341628833;2.2138270783488156;2.017422247968743;0.046799386588389724
2021038;-4.543670785102545e-05;9.915420068572793;37.878993586972555;-26.695408683093817;-0.026244672953861244;-0.07759559961468471;0.00809069552524641;0.00019656628356032102;-4.619926401355177;18.730393240202215;14.89334814532307;-0.00012860802166240679;0.9687059911562669;0.8229481177204174;0.8765952996879622;4.925146949892152;5.810758772672816;42.20731572314356;22.802483215838755;2.4551156269973253;2.2263529150230967;0.049049291553293656
2021039;-9.688730671154194e-05;12.659119713185358;45.23947557737727;-27.938420116507544;-0.031965725714157754;-0.05927715620669779;0.0038275894898234892;3.642639651930046e-07;-6.931729452059656;15.147959011379301;18.438723426299777;-0.00016302132547591668;0.9740085463281379;0.9018710363022292;0.9376804956607288;4.466340006506203;6.261595404558913;42.940630179156585;22.855844300463776;2.810819165939769;2.5500851844930437;0.012523722618855314
2021040;-6.290617880826826e-05;19.2111951205799;44.93448802009879;-27.110846857322137;-0.02794960680040493;-0.0671550570245932;0.006017576799909882;3.775219311005773e-05;-4.895870702044762;15.843508804699857;17.62288946848012;-8.636462012591288e-05;0.9833310968450247;0.9081012518418277;0.9391053899347322;3.4921569417551583;5.286974955263701;41.35534803026798;22.74064452121513;2.0410859032073283;2.0998041434528587;0.020047698987867377
2021041;-5.1222791240441296e-05;18.36278479202872;44.52925627191296;-26.86556014704323;-0.028494363094932484;-0.07023078402152498;0.006160127131068627;7.392881672471809e-05;-4.669188016208452;16.05881398723429;17.400101392638106;-9.873394492711522e-05;0.9811325234884215;0.9017210750463579;0.9339219421848662;3.6028634260035686;5.2040783423689305;41.22051141697874;22.730873006777223;1.9754834682492908;1.9182639194389242;0.02232968327194966
2021042;-2.325650430834783e-05;10.72069352588367;36.014010486468585;-26.28466242853553;-0.026682778919950224;-0.08847387735177112;0.008848834597876417;0.00026294370503829746;-3.948501732482096;20.118348869697193;13.758009393095296;-0.00010015503625342603;0.9677949081302011;0.8034047692673258;0.8607645252178944;4.7502053702518925;5.312448693274483;41.39678268533105;22.743648105150413;2.0612410475995744;1.9013430606681758;0.06193859828401234
2021043;-3.354433934305359e-05;15.50313304839349;39.07841543753617;-26.527736683780176;-0.025410636102801584;-0.07420798630979103;0.008109848479346477;0.00021782652070753645;-4.469238751446346;18.759769990989962;14.869452506584812;-0.00011387976770067918;0.9767783174933105;0.8309079407092547;0.8868326627922513;5.011300343882472;5.863595101051448;42.29325737176383;22.80873048053484;2.496834518790549;2.1530287041251346;0.04932845264081879
2021044;-5.6651652459769816e-05;13.362114418280912;37.853643018725286;-26.98845897600945;-0.02654966479221131;-0.08561218768017116;0.0062952914150720424;0.00023352542924260836;-4.981328622557374;19.233186012610467;14.462604040449236;-9.883724381984436e-05;0.9739450095548959;0.8225342873907612;0.8850390319517835;5.179156576508749;5.584575648272063;41.839414485537006;22.77575909832807;2.276428884883486;2.077738009630068;0.05378819831917671
2021045;-7.007934901331198e-05;12.095974998628405;36.95295892639147;-27.346884938863454;-0.024445209845835966;-0.0814825944258818;0.0051765122212422115;0.0002561169572048169;-5.373017422710819;19.744653962299324;14.064094894847408;-0.00010791183684334443;0.9725354506340399;0.8107564280570183;0.8782717993292453;5.495306857337812;5.7165882977056155;42.05414145614986;22.791352924380327;2.380738886431308;2.249290577043639;0.058526619807648825
2021046;-7.284574379413586e-05;10.496614279462811;37.16408430190184;-27.469421793571144;-0.025596441534994286;-0.08165288196707399;0.005936697786050574;0.00023084078530802695;-5.706080365579607;19.573445029176497;14.20260563706741;-0.00010338849288421288;0.9716637597960335;0.8127183276896978;0.8776953219664074;5.076821593153271;5.5483711253650165;41.78052552633748;22.771484349750512;2.2478126153567515;2.090657286403419;0.056949455150605614
2021047;-6.772606180243529e-05;11.717755180800944;37.733958682803554;-27.32736286754824;-0.024849592447242712;-0.07779998959886819;0.006165408348903806;0.00022154579244522128;-5.38620513310185;19.18036941975091;14.519708794919566;-0.00010934345379451859;0.9725984298573823;0.8194921334350145;0.884683998775787;5.522050843058349;5.7308659902013375;42.07736503108835;22.793040098290074;2.392017269173361;2.2280898283527764;0.053294233495259725
2021048;-4.855747789280461e-05;9.875769901122117;35.38202125062144;-26.838673339871967;-0.02500701412232016;-0.08627257050441682;0.006926108172207326;0.000253537564601762;-4.727606781750234;20.475479032188726;13.502693159066693;-9.09543143048678e-05;0.9684114568672003;0.7952152353782342;0.8641618669347245;5.619114958715256;5.321266924051963;41.411126098550454;22.744687946687627;2.068217686306512;1.93498978107353;0.06516139602369132
2021049;-4.371280174241682e-05;2.149351901687472;35.27663124843786;-26.552790878088345;-0.028074122413545323;-0.0909266940319355;0.009460229442286718;0.00021717873279567673;-4.528552072186101;19.965014554752802;13.890255589286786;-0.00011186295208700809;0.9580979892248136;0.7971867836438266;0.8529895275218392;4.408921803683984;5.157241946197205;41.144329039702534;22.725353979959078;1.938409055001912;1.7005798381467947;0.060543589138872374
2021050;-4.498119916139347e-05;11.725470111336904;39.91706048559237;-26.641850466807906;-0.030996448994755108;-0.08869664955466333;0.008134153076422665;0.00013188113528016655;-4.527874346585461;17.679361822062177;15.784157700374037;-9.244786905087884e-05;0.9714989843159092;0.8529048533837515;0.8972586524271415;3.897418135648191;4.963523780562073;40.82923412237457;22.702541180806598;1.7849965765795528;1.6766659223456608;0.03886477003261901
2021051;-3.8999407399605e-05;14.25489270525746;42.5714832413441;-26.463071555442227;-0.02569330410968345;-0.06802809915778177;0.007485670189522045;0.0001097041342907374;-4.523089976554521;17.00462301428339;16.449606384145138;-9.432532332721724e-05;0.976173173952316;0.8692028175115233;0.9149910391139585;4.121438972364695;5.432073971274098;41.591360808441195;22.757758313201766;2.155863837278149;1.8798073174965375;0.03211112749337731
2021052;-3.7693791089084966e-05;19.63789987622322;43.91086702163173;-26.507881949707382;-0.028717233371193817;-0.07134334229833866;0.006113320861102989;5.329461277797811e-05;-4.156755374537802;16.03918684023426;17.427652410537842;-0.00010334247570776135;0.9809929777609143;0.8983536483155524;0.9336501362918436;3.7891226763940553;5.311381397095172;41.3950466602129;22.743522253322816;2.060396628723481;2.1151409291017846;0.022122543551553624
2021053;-2.2470144491715596e-05;5.776623225874408;33.26887972848022;-26.208099859271886;-0.025358087812546636;-0.08254291865093388;0.009615470814613707;0.00019929923332799175;-3.9595077714366567;20.80362867990586;13.2823136948285;-0.00010315290597099312;0.9608120274820193;0.7741830163104129;0.8393079145269562;6.370347348060747;4.809379950489784;40.57850937885864;22.68440512943775;1.6628433765530255;1.6798758619107992;0.0680910607531255
2021054;-3.73640646752129e-05;10.380701063358506;35.9872150515711;-26.486619705265827;-0.0240555789362676;-0.0833439361901185;0.007234183082609699;0.0002438505738364008;-4.290975617480912;20.320089015343186;13.623550074191902;-8.27990164601845e-05;0.9682070140181781;0.7999872531698226;0.8658163280775654;5.713279140260776;5.345937162425395;41.45125381034894;22.74759730190405;2.0877345631066886;1.9037780356776264;0.06376360595633765
2021055;-4.12859499755551e-05;10.133775844830007;35.5129033744942;-26.611857912086855;-0.02553229792883866;-0.08631445706093345;0.007223090166440323;0.00022927298912869343;-4.394309781588409;20.256694585994115;13.667824468913492;-8.731291713995619e-05;0.9679347944893829;0.7973920288360834;0.8619672767413269;5.519012851258526;5.189774207417397;41.197244831704076;22.72918731853768;1.9641614089756019;1.8643056201577322;0.06319137932375025
2021056;-2.4954433946133142e-05;18.49791225333808;43.12265760209225;-26.236947537563648;-0.029256028346735467;-0.07765059316529899;0.00796509937378874;5.2910925422682096e-05;-3.8736776562844915;16.43506579823366;16.96863713632079;-6.552228074999068e-05;0.9805767271955111;0.890586862813354;0.9253032953902742;3.668991583425833;4.703896389410064;40.40693365776455;22.67200263406183;1.5792102019161067;1.6801498789421938;0.026267078191555427
2021057;-1.9381721929771778e-05;18.420374623645614;42.75601545828979;-26.132127996245877;-0.031055719358398282;-0.07873671267775316;0.008313865615384239;3.155175435048447e-05;-3.756527366548015;16.32710750335876;17.104650012776425;-8.01505614197427e-05;0.9798731791670349;0.8884106950962647;0.9240046422331288;3.602242001493929;4.524622650897929;40.115333519851035;22.650939626190837;1.4369949191942641;1.555880851418249;0.02514374604354899
2021058;-4.994742332764361e-05;11.575984399421552;39.173610346640324;-26.695820732509304;-0.031099402636907077;-0.09367512834461791;0.008105524727156732;0.00017721971370871582;-4.701439472444141;18.285587077283903;15.23285579588108;-9.034488951993559e-05;0.9715625451363652;0.8423558398867341;0.8907094769390685;4.05926072624469;4.888630191963388;40.707414937113725;22.69372763948592;1.7256551934299176;1.6254305280736832;0.04478664105201618
2021059;-3.859438380513641e-05;11.505283298235197;35.680788814234994;-26.528484424009104;-0.02663686907688112;-0.08878726016808143;0.006998107099032304;0.00022024159386410685;-4.413271775330029;20.099203944775358;13.79340820310314;-9.423804030697799e-05;0.9697677205833316;0.7989763311339445;0.8651421784129443;5.370885666181999;5.043904624458543;40.95997867737937;22.71200427531722;1.8486668731813751;1.722937599533187;0.0617647963009671
2021060;-6.74630536974842e-05;16.897354366360346;38.104802002763115;-27.32806835300792;-0.025529623821738543;-0.08773950114831724;0.004242703821124222;0.00028087468448410315;-5.3550386785522495;19.49607719289057;14.239131285152883;-9.883273228916592e-05;0.979466442419672;0.8237851378714384;0.892810988822227;5.364383808345114;5.778424335342706;42.15472170428129;22.79866089888602;2.429580602925682;2.221646163005291;0.05623381080753002
2021061;-3.305524233368322e-05;12.133672425316457;34.568585370473876;-26.474253598863992;-0.0257212932480855;-0.0916573503112334;0.007080879499138737;0.0002642467275612361;-4.245345525694481;21.04313406393383;13.082412711393435;-8.501188129202272e-05;0.9703907675716767;0.7859646790394912;0.8570939364943349;5.16672498034489;4.912432138254159;40.74613031661438;22.69652830183222;1.744516329068437;1.6387919179217236;0.07021075562161468
2021062;-6.587773930202476e-05;12.032799939339483;36.85701202761537;-27.305706392996544;-0.02950908036946003;-0.09451909015140729;0.005671557368297032;0.0002084934854234686;-5.328374048816873;19.396403011704788;14.316593862901454;-8.89640714486356e-05;0.9716896384449938;0.8157280545338587;0.8797088879325563;4.885796394326788;4.924570847284251;40.76587469890173;22.697956739340814;1.754134623835261;1.7364562232754943;0.05530910863781808
2021063;-2.3408635071223843e-05;15.845448880255553;39.903960692076886;-26.272699154596044;-0.0320425194535958;-0.08632181007650479;0.008095765315914863;8.615853020114625e-05;-4.05931513421919;17.351892282419115;16.115719425501226;-9.988593986929987e-05;0.9750805297290444;0.8530411914333754;0.9020972292771641;4.249539994084027;4.817425750234617;40.59159638387505;22.685351413048608;1.6692211483331527;1.6767069484237203;0.035609189848617
2021069;-2.0004415253554314e-05;23.18821822624809;36.10105178593299;-26.132969630600982;-0.020652978623126633;-0.0748619598253439;0.004306689543675984;0.00021456568058038838;-3.8361694210440707;20.551694586470433;13.469691023423469;-5.587289071537038e-05;0.982585852599866;0.7974989421874411;0.8819830851521155;6.133778501519045;4.962321592726984;40.827278687398874;22.702399679290203;1.7840441658652517;1.6404730892691002;0.06584449807613128
2021070;-1.980312966890288e-05;24.23246401544073;36.90767221851705;-26.235530088715613;-0.022072368685465027;-0.06822395965798377;0.003930116695892939;0.0001386719640627349;-3.9940613918372967;19.266688393533475;14.453434882500385;-7.305330090022976e-05;0.983035755314136;0.8094131849452748;0.8929685648442462;6.4716591834434904;4.861620563484681;40.6634820585184;22.69054996294835;1.7042501513964927;1.6695107648814742;0.05410106905945247
2021071;-1.651116827926756e-05;18.12966883359618;35.31951778986552;-26.12803342910024;-0.02305648626651392;-0.07100658371846715;0.005542229490188999;0.0001419359744770747;-3.828036387044561;19.643552647463725;14.158227505530693;-8.893897433526535e-05;0.9735030431687213;0.7949193001600543;0.8761165452831289;6.749508688765088;4.799897557928167;40.56308566425513;22.68328993576566;1.6553265901876315;1.6102205292871972;0.05759635887006822
2021072;-1.7954335853184386e-05;18.488392093415037;36.19170688801375;-26.240599201332145;-0.023586030261648964;-0.06886249291731059;0.005696662056961714;0.00010937118013077361;-3.9483657383426283;18.98950078445723;14.67558086643986;-8.866934017038273e-05;0.9749132906003852;0.8055850906662889;0.8834221981013238;6.663638812724149;4.877802197533474;40.68980251548803;22.692453675010142;1.7170743082827173;1.7596340825707766;0.051501694166067584
2021073;-2.4115942669652307e-05;14.36263671605777;37.18854692981396;-26.28083423573135;-0.0267396063011824;-0.07356856183424482;0.0064632567992696805;9.978511470093432e-05;-4.187579762361948;18.400734843428133;15.166034765502998;-0.00010273453503693278;0.9700680525334012;0.8170761438406261;0.886481991727924;5.884633571696265;4.94137017588838;40.79319987535242;22.6999337692915;1.7674450978599945;1.7098428752583614;0.045896637821527905
2021074;-3.810053556096288e-05;13.702724917820177;35.95789136764627;-26.624863437192502;-0.025310015108801848;-0.08059011144382629;0.005832730625217356;0.00016497378326100017;-4.489155106614056;19.668309839601637;14.13683330362731;-8.03097820537065e-05;0.9709849491460251;0.802316141938075;0.875770599427354;5.8185658019419275;4.936490771724342;40.78526321413825;22.69935951858855;1.7635791275913981;1.6996956012821247;0.057824442951527694
2021075;-2.64951641332882e-05;14.203926855407119;35.51917550799754;-26.29866971064153;-0.024992572705962675;-0.07879501451915974;0.006495698473744491;0.00014947889206769205;-4.069995966041231;19.749953760827374;14.075846276470056;-7.733208215818569e-05;0.9706921321167361;0.7976875125180805;0.8711475417183627;5.92624269519299;4.794025687033098;40.553534692779756;22.682599391413326;1.6506717637258743;1.5922941848005985;0.05857529949995207
2021076;-3.233385357652441e-05;14.757084599543376;36.46070873256252;-26.558873075854322;-0.02574872194277181;-0.0741662508079636;0.006249016087470606;0.00012982927212824944;-4.375098484931071;18.88441807664961;14.766199022727525;-0.00010259295142366737;0.9721355283338113;0.8097185323628548;0.8806975631882727;6.554462679707545;5.066375992738725;40.996529787117964;22.714650495173796;1.8664631253153032;1.8512994475731246;0.050509771221993634
2021077;-3.6806245976838195e-05;13.714050018845928;39.381361238129834;-26.496140525267055;-0.027591226621719436;-0.07213733717694075;0.006279496680770378;6.953091677070568e-05;-4.523548521289065;17.457382772780896;16.005486899079752;-9.890098887479137e-05;0.9713584410181101;0.8416013895829999;0.9024928150078931;5.229318471738515;5.22887017309363;41.26083690647012;22.733794926442616;1.995105319784734;1.8503613966298833;0.03666241822080431
2021078;-1.806874291583778e-05;13.489798756107795;37.58042505566147;-26.20936705956231;-0.028675433143349752;-0.07332602819123453;0.007572225366656791;1.6345395256944274e-05;-3.966391225377804;17.697871361399734;15.783696027130166;-9.127059780849028e-05;0.9689840416450323;0.8256932419195234;0.8866689086386277;5.801814010134738;4.853684476483435;40.65057350825742;22.689616368728622;1.6979604091032994;1.7745225184016538;0.03904757070066791
2021079;-7.284211296879582e-05;20.187368979438173;48.8281240877929;-27.321495474582303;-0.030552428021450338;-0.040551968662281154;0.002106684813498177;-0.00013121414884938664;-6.536875160544909;13.809265523285898;19.975075019860203;-0.00012424123159501972;0.9833027756771286;0.9339666513624858;0.96737912287881;5.14333832983928;13.811307494062937;55.22071707184804;23.76821360557038;8.676099214024367;6.732214077853309;-0.002684020054002728
2021080;-4.5728578532584774e-05;15.166969323931927;40.72267986626808;-26.842173587340046;-0.027639556336149375;-0.0680671770213026;0.005676670784212065;9.572967322084096e-07;-4.802897646288782;16.93742635806263;16.50834960638665;-7.09013068572763e-05;0.9738945378773809;0.8561103974141779;0.9110694931903529;5.811995423989797;5.424238511572362;41.578615934883;22.756833826247153;2.1496673658927095;2.1973177741306245;0.0314286672214394
2021081;-3.867751115784086e-05;13.89729020254204;37.96009776785942;-26.625250742484283;-0.02547937965118409;-0.07510793285595306;0.006162210081607945;8.882477230424724e-05;-4.379163170151144;18.44537401295832;15.136184506219271;-6.370815044643113e-05;0.9714689382858892;0.826136912589342;0.8894862811059723;5.8088375784657105;5.201754324269942;41.216731253727815;22.730599121522605;1.9736439953590592;1.9333734044346214;0.046325711634105725
2021082;-2.4460117899702608e-05;12.050429466759262;35.65906630908136;-26.541321626121743;-0.02518074253154205;-0.07079238029774215;0.007443653694738871;3.9220556312490236e-05;-4.090742657015302;18.86534094263378;14.782232565511201;-6.388973084700674e-05;0.9680339676580378;0.8036486625735699;0.8707820257171229;7.0167620345767725;4.706197856412839;40.41067714022317;22.672273162467633;1.581035290746391;1.8121540540394678;0.050329305475008884
2021083;-9.925651466645424e-06;8.176099508173424;36.30053518881774;-25.961306160159598;-0.027063721190262884;-0.07126723057633831;0.00872530243280764;1.1835349983860223e-05;-3.681083305938776;18.03177611853532;15.47713244559843;-9.029103692687166e-05;0.9611600138372342;0.8123684581815888;0.8753314896030697;5.874400050336494;4.59149970249036;40.224113297800955;22.65879477253973;1.4900588902240592;1.501415828287345;0.04232347749636689
